rank,name,country_name,country_id,active,value
1,Guillermo Perez Roldan,Argentina,ARG,false,46.64%
2,Guillermo Coria,Argentina,ARG,false,45.77%
3,Franco Davin,Argentina,ARG,false,45.60%
4,Olivier Mutis,France,FRA,false,45.53%
5,Horacio De La Pena,Argentina,ARG,false,45.49%
6,Rafael Nadal,Spain,ESP,true,44.98%
7,Sergi Bruguera,Spain,ESP,false,44.89%
8,Thomas Muster,Austria,AUT,false,44.74%
9,Felix Mantilla,Spain,ESP,false,44.55%
10,Marcos Ondruska,South Africa,RSA,false,44.55%
11,Roberto Carretero,Spain,ESP,false,44.49%
12,Novak Djokovic,Serbia,SRB,true,44.39%
13,David Nainkin,South Africa,RSA,false,44.35%
14,Andrei Chesnokov,Russian Federation,RUS,false,44.31%
15,Alberto Berasategui,Spain,ESP,false,44.24%
16,David Nalbandian,Argentina,ARG,false,44.21%
17,Filippo Volandri,Italy,ITA,false,44.18%
18,Diego Sebastian Schwartzman,Argentina,ARG,true,44.13%
19,Jordi Arrese,Spain,ESP,false,43.97%
20,Tomas Carbonell,Spain,ESP,false,43.93%
21,Michael Chang,United States,USA,false,43.92%
22,Bart Wuyts,Belgium,BEL,false,43.87%
23,Santiago Ventura,Spain,ESP,false,43.72%
24,Nikolay Davydenko,Russian Federation,RUS,false,43.69%
25,David Ferrer,Spain,ESP,false,43.66%
26,Mark Knowles,Bahamas,BAH,false,43.64%
27,Carlos Costa,Spain,ESP,false,43.62%
28,Goran Prpic,Croatia,CRO,false,43.61%
29,Juan Antonio Marin,Costa Rica,CRC,false,43.56%
30,Christian Bergstrom,Sweden,SWE,false,43.44%
31,Andy Murray,United Kingdom,GBR,true,43.43%
32,Andre Agassi,United States,USA,false,43.41%
33,Arnaud Di Pasquale,France,FRA,false,43.29%
34,Brad Gilbert,United States,USA,false,43.29%
35,Stefan Edberg,Sweden,SWE,false,43.28%
36,Gabriel Markus,Argentina,ARG,false,43.25%
37,Karol Kucera,Slovakia,SVK,false,43.23%
38,Magnus Gustafsson,Sweden,SWE,false,43.21%
39,Damir Dzumhur,Bosnia and Herzegovina,BIH,true,43.19%
40,Lleyton Hewitt,Australia,AUS,false,43.16%
41,Jonas Svensson,Sweden,SWE,false,43.12%
42,Alexander Volkov,Russian Federation,RUS,false,43.03%
43,Fabio Fognini,Italy,ITA,true,43.00%
44,Ruben Ramirez Hidalgo,Spain,ESP,false,42.99%
45,Flavio Saretta,Brazil,BRA,false,42.98%
46,Gilbert Schaller,Austria,AUT,false,42.97%
47,Jiri Novak,Czech Republic,CZE,false,42.95%
48,Jaime Yzaga,Peru,PER,false,42.92%
49,Filip Dewulf,Belgium,BEL,false,42.91%
50,Jannik Sinner,Italy,ITA,true,42.86%
51,Gilad Bloom,Israel,ISR,false,42.83%
52,Hernan Gumy,Argentina,ARG,false,42.83%
53,Steve Campbell,United States,USA,false,42.83%
54,Juan Ignacio Chela,Argentina,ARG,false,42.83%
55,Slava Dosedel,Czech Republic,CZE,false,42.82%
56,Francisco Clavet,Spain,ESP,false,42.78%
57,Juan Monaco,Argentina,ARG,false,42.74%
58,Oliver Gross,Germany,GER,false,42.72%
59,Roberto Carballes Baena,Spain,ESP,true,42.70%
60,Omar Camporese,Italy,ITA,false,42.69%
61,Hyeon Chung,"Korea, Republic of",KOR,true,42.65%
62,Nicolas Kiefer,Germany,GER,false,42.63%
63,Paul Goldstein,United States,USA,false,42.62%
64,Jordi Burillo,Spain,ESP,false,42.56%
65,Robin Soderling,Sweden,SWE,false,42.54%
66,Andreas Vinciguerra,Sweden,SWE,false,42.52%
67,Yevgeny Kafelnikov,Russian Federation,RUS,false,42.50%
68,Gilles Simon,France,FRA,true,42.45%
69,Fernando Meligeni,Brazil,BRA,false,42.43%
70,Mats Wilander,Sweden,SWE,false,42.43%
71,Malivai Washington,United States,USA,false,42.42%
72,Michael Joyce,United States,USA,false,42.39%
73,Grant Stafford,South Africa,RSA,false,42.35%
74,Lloyd George Muirhead Harris,South Africa,RSA,true,42.34%
75,David Sanchez,Spain,ESP,false,42.31%
76,Jim Courier,United States,USA,false,42.28%
77,Rainer Schuettler,Germany,GER,false,42.28%
78,Anders Jarryd,Sweden,SWE,false,42.24%
79,Andrei Medvedev,Ukraine,UKR,false,42.21%
80,Carl Uwe Steeb,Germany,GER,false,42.21%
81,Marcelo Rios,Chile,CHI,false,42.18%
82,Thierry Champion,France,FRA,false,42.15%
83,Vincent Spadea,United States,USA,false,42.14%
84,Ryan Sweeting,United States,USA,false,42.13%
85,John Van Lottum,Netherlands,NED,false,42.12%
86,Ivo Minar,Czech Republic,CZE,false,42.11%
87,Lionel Roux,France,FRA,false,42.09%
88,Gaston Gaudio,Argentina,ARG,false,42.04%
89,Aaron Krickstein,United States,USA,false,42.04%
90,Michal Tabara,Czech Republic,CZE,false,42.02%
91,Markus Hipfl,Austria,AUT,false,42.01%
92,Paul Haarhuis,Netherlands,NED,false,42.00%
93,Ivan Lendl,United States,USA,false,41.99%
94,Renzo Furlan,Italy,ITA,false,41.97%
95,Guillermo Canas,Argentina,ARG,false,41.96%
96,Lars Jonsson,Sweden,SWE,false,41.95%
97,Ivo Heuberger,Switzerland,SUI,false,41.92%
98,Jimmy Connors,United States,USA,false,41.90%
99,Alex Corretja,Spain,ESP,false,41.86%
100,Alberto Martin,Spain,ESP,false,41.86%
101,Jared Palmer,United States,USA,false,41.85%
102,Alberto Mancini,Argentina,ARG,false,41.80%
103,Wayne Black,Zimbabwe,ZIM,false,41.79%
104,John McEnroe,United States,USA,false,41.79%
105,Roberto Bautista Agut,Spain,ESP,true,41.77%
106,Pablo Carreno Busta,Spain,ESP,true,41.77%
107,Michel Kratochvil,Switzerland,SUI,false,41.75%
108,James Blake,United States,USA,false,41.75%
109,Jimmy Arias,United States,USA,false,41.75%
110,Todd Witsken,United States,USA,false,41.72%
111,Juan Martin Del Potro,Argentina,ARG,true,41.71%
112,Cameron Norrie,United Kingdom,GBR,true,41.70%
113,Jean Philippe Fleurian,France,FRA,false,41.68%
114,Todd Woodbridge,Australia,AUS,false,41.67%
115,Jarkko Nieminen,Finland,FIN,false,41.66%
116,Dominik Hrbaty,Slovakia,SVK,false,41.65%
117,Andrei Cherkasov,Russian Federation,RUS,false,41.61%
118,Paul Capdeville,Chile,CHI,false,41.61%
119,Patrick McEnroe,United States,USA,false,41.61%
120,Andres Gomez,Ecuador,ECU,false,41.60%
121,Nicolas Massu,Chile,CHI,false,41.59%
122,David Goffin,Belgium,BEL,true,41.58%
123,Mariano Puerta,Argentina,ARG,false,41.55%
124,Bohdan Ulihrach,Czech Republic,CZE,false,41.52%
125,Tomas Berdych,Czech Republic,CZE,false,41.51%
126,Julian Alonso,Spain,ESP,false,41.51%
127,Olivier Rochus,Belgium,BEL,false,41.50%
128,Dinu Pescariu,Romania,ROU,false,41.49%
129,Sebastien Grosjean,France,FRA,false,41.49%
130,Jason Stoltenberg,Australia,AUS,false,41.49%
131,Byron Black,Zimbabwe,ZIM,false,41.46%
132,Alexander Zverev,Germany,GER,true,41.46%
133,Irakli Labadze,Georgia,GEO,false,41.44%
134,Daniil Medvedev,Russian Federation,RUS,true,41.44%
135,Adrian Mannarino,France,FRA,true,41.41%
136,Blaz Kavcic,Slovenia,SLO,false,41.40%
137,Martin Klizan,Slovakia,SVK,true,41.39%
138,Evgeny Korolev,Kazakhstan,KAZ,false,41.39%
139,Horst Skoff,Austria,AUT,false,41.38%
140,Petr Korda,Czech Republic,CZE,false,41.36%
141,Amos Mansdorf,Israel,ISR,false,41.34%
142,Mikhail Youzhny,Russian Federation,RUS,false,41.29%
143,Tommy Robredo,Spain,ESP,true,41.27%
144,Sjeng Schalken,Netherlands,NED,false,41.26%
145,Jeff Tarango,United States,USA,false,41.26%
146,Fabrice Santoro,France,FRA,false,41.25%
147,Andrey Rublev,Russian Federation,RUS,true,41.25%
148,Fernando Vicente,Spain,ESP,false,41.24%
149,Daniel Evans,United Kingdom,GBR,true,41.22%
150,Gael Monfils,France,FRA,true,41.19%
151,Xavier Malisse,Belgium,BEL,false,41.17%
152,Roger Federer,Switzerland,SUI,true,41.16%
153,Mikhail Kukushkin,Kazakhstan,KAZ,true,41.14%
154,Magnus Norman,Sweden,SWE,false,41.13%
155,Alex Bogomolov Jr,Russian Federation,RUS,false,41.11%
156,Thomas Enqvist,Sweden,SWE,false,41.08%
157,Stefan Koubek,Austria,AUT,false,41.07%
158,Alex De Minaur,Australia,AUS,true,41.06%
159,Neville Godwin,South Africa,RSA,false,41.05%
160,Thomas Johansson,Sweden,SWE,false,41.01%
161,Frederic Fontang,France,FRA,false,41.01%
162,Martin Jaite,Argentina,ARG,false,40.99%
163,Kei Nishikori,Japan,JPN,true,40.99%
164,Flavio Cipolla,Italy,ITA,false,40.98%
165,Albert Portas,Spain,ESP,false,40.97%
166,Albert Costa,Spain,ESP,false,40.96%
167,Florian Mayer,Germany,GER,false,40.96%
168,Richard Gasquet,France,FRA,true,40.96%
169,Bjorn Phau,Germany,GER,false,40.96%
170,Christian Ruud,Norway,NOR,false,40.95%
171,Jesse Levine,Canada,CAN,false,40.92%
172,Filip Krajinovic,Serbia,SRB,true,40.91%
173,Frederico Gil,Portugal,POR,false,40.89%
174,Andrei Pavel,Romania,ROU,false,40.88%
175,Jaime Oncins,Brazil,BRA,false,40.87%
176,Richey Reneberg,United States,USA,false,40.87%
177,Jacobo Diaz,Spain,ESP,false,40.86%
178,Gustavo Kuerten,Brazil,BRA,false,40.83%
179,Carlos Berlocq,Argentina,ARG,false,40.82%
180,Johan Van Herck,Belgium,BEL,false,40.81%
181,Jiri Vanek,Czech Republic,CZE,false,40.79%
182,Arnaud Boetsch,France,FRA,false,40.78%
183,John Millman,Australia,AUS,true,40.77%
184,Nicolas Escude,France,FRA,false,40.75%
185,David Rikl,Czech Republic,CZE,false,40.74%
186,Tim Henman,United Kingdom,GBR,false,40.74%
187,Pete Sampras,United States,USA,false,40.73%
188,Jan Hernych,Czech Republic,CZE,false,40.71%
189,Tommy Ho,United States,USA,false,40.69%
190,Ivan Dodig,Croatia,CRO,false,40.69%
191,Andrea Gaudenzi,Italy,ITA,false,40.69%
192,Brett Steven,New Zealand,NZL,false,40.68%
193,Alexander Popp,Germany,GER,false,40.68%
194,Gastao Elias,Portugal,POR,false,40.67%
195,Lukas Dlouhy,Czech Republic,CZE,false,40.63%
196,Franco Squillari,Argentina,ARG,false,40.60%
197,Albert Ramos,Spain,ESP,true,40.60%
198,Taylor Dent,United States,USA,false,40.58%
199,Alejandro Falla,Colombia,COL,false,40.57%
200,Casper Ruud,Norway,NOR,true,40.55%
201,Miomir Kecmanovic,Serbia,SRB,true,40.55%
202,Andreas Seppi,Italy,ITA,true,40.52%
203,Adrian Voinea,Romania,ROU,false,40.52%
204,Doug Flach,United States,USA,false,40.52%
